ds,y,hour,weekday,month,is_weekend,hour_sin,hour_cos,lag_1,lag_24,lag_168,rolling_mean_3,rolling_mean_24
2016-03-08 18:00:00+00:00,0.38885,18,1,3,0,-1.0,-1.8369701987210297e-16,0.4123833333333333,0.4587,0.3926,0.4431555555555559,0.7187319444444444
2016-03-08 19:00:00+00:00,0.4266333333333333,19,1,3,0,-0.9659258262890684,0.2588190451025203,0.38885,0.47758333333333336,0.35525,0.41784444444444474,0.7158215277777776
2016-03-08 20:00:00+00:00,0.4469166666666667,20,1,3,0,-0.8660254037844386,0.5000000000000001,0.4266333333333333,0.3792,0.2639166666666667,0.4092888888888892,0.7136986111111111
2016-03-08 21:00:00+00:00,0.4139666666666667,21,1,3,0,-0.7071067811865477,0.7071067811865474,0.4469166666666667,0.37879999999999997,0.29645,0.4208000000000003,0.7165201388888889
2016-03-08 22:00:00+00:00,0.6177499999999999,22,1,3,0,-0.5000000000000004,0.8660254037844384,0.4139666666666667,0.4177,0.4411,0.42917222222222257,0.7179854166666667
2016-03-08 23:00:00+00:00,1.0702333333333334,23,1,3,0,-0.25881904510252157,0.9659258262890681,0.6177499999999999,0.7754,0.44875000000000004,0.492877777777778,0.7263208333333334
2016-03-09 00:00:00+00:00,2.452733333333333,0,2,3,0,0.0,1.0,1.0702333333333334,1.0845999999999998,2.551616666666667,0.7006500000000003,0.7386055555555555
2016-03-09 01:00:00+00:00,0.9220833333333333,1,2,3,0,0.25881904510252074,0.9659258262890683,2.452733333333333,1.5145000000000002,2.2502500000000003,1.3802388888888892,0.795611111111111
2016-03-09 02:00:00+00:00,1.0430333333333333,2,2,3,0,0.49999999999999994,0.8660254037844387,0.9220833333333333,1.4498666666666666,1.1752,1.4816833333333337,0.7709270833333334
2016-03-09 03:00:00+00:00,1.1134333333333333,3,2,3,0,0.7071067811865476,0.7071067811865476,1.0430333333333333,1.2186,1.0773000000000001,1.472616666666667,0.7539756944444443
2016-03-09 04:00:00+00:00,2.4775,4,2,3,0,0.8660254037844386,0.5000000000000001,1.1134333333333333,0.83525,0.8444,1.0261833333333337,0.74959375
2016-03-09 05:00:00+00:00,1.3650833333333334,5,2,3,0,0.9659258262890683,0.25881904510252074,2.4775,1.2294833333333335,0.6029833333333333,1.544655555555556,0.8180208333333333
2016-03-09 06:00:00+00:00,0.9020166666666667,6,2,3,0,1.0,6.123233995736766e-17,1.3650833333333334,0.5871,0.39271666666666666,1.652005555555556,0.8236708333333334
